"","genus","max.stage","min.stage","GCD","LatRange","LongRange","Extinct","Stage","Regime","phylum","class","order","family"
"2622","Austrirhynchia","Rhaetian","Rhaetian",1484.33195287764,11.0620780825,8.9704543824,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae"
"2623","Austrotindaria","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Nuculanida","Neilonellidae"
"2624","Avicula","Ladinian","Sinemurian",613.396297806077,2.8511545137,5.5343539753,0,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Pteriidae"
"2625","Axiothea","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Chordata","Conodonta",NA,NA
"2626","Bactrynium","Rhaetian","Rhaetian",168.381831556533,0.467045046455699,1.70500265443038,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Thecideida","Bactryniidae"
"2627","Bairdia","Ladinian","Toarcian",2039.6145861875,1.45580658474576,21.5609596379661,0,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"2628","Bairdiacypris","Ladinian","Toarcian",NA,NA,NA,0,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"2629","Bairdiolites","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"2630","Bakevellia","Ladinian","Pliensbachian",18.9943133750847,0.0898335199999991,0.17291286,0,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Bakevelliidae"
"2631","Balanocrinus","Ladinian","Toarcian",NA,NA,NA,0,"Rhaetian","mass","Echinodermata","Crinoidea","Isocrinida","Isocrinidae"
"2632","Bapristodia","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Arcida","Parallelodontidae"
"2633","Bauneia","Norian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Porifera","Demospongea","Chaetetida","Chaetetidae"
"2634","Bavarosmilia","Norian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia",NA
"2635","Birgeria","Ladinian","Rhaetian",1028.45326862302,3.8426127494186,10.0388045801163,1,"Rhaetian","mass","Chordata","Actinopteri","Palaeonisciformes","Birgeriidae"
"2636","Blastochaetetes","Carnian","Rhaetian",3596.51673374787,28.79014999,19.1102338,1,"Rhaetian","mass","Porifera","Demospongea","Chaetetida","Chaetetidae"
"2637","Bolilaspirifer","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Spiriferinida","Lepismatinidae"
"2638","Bolzibairdia","Rhaetian","Rhaetian",3020.74828824993,1.49229143,31.95187856,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"2639","Brochidium","Ladinian","Rhaetian",24.6717316330885,0.216362459999999,0.0561094799999964,1,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Liotiidae"
"2640","Burmesia","Norian","Hettangian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Thraciida","Burmesiidae"
"2641","Bythocypris","Ladinian","Aalenian",3108.86720068706,1.99548995,32.95058948,0,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bythocyprididae"
"2642","Calcirhynchia","Rhaetian","Pliensbachian",NA,NA,NA,0,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae"
"2643","Callotrochus","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Calliostomatidae"
"2644","Calvaentolium","Ladinian","Sinemurian",856.067901407718,3.94790524,7.68019058,0,"Rhaetian","mass","Mollusca","Bivalvia","Pectinida","Entolioidesidae"
"2645","Campesteria","Norian","Rhaetian",226.561639940544,0.768606456,1.88913814,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae"
"2646","Camponaxis","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Gastropoda","Allogastropoda","Tofanellidae"
"2647","Canadospira","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Spiriferinida","Rastelligeridae"
"2648","Carapezzia","Rhaetian","Hettangian",NA,NA,NA,0,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Rhynchonellida","Peregrinellidae"
"2649","Cardinia","Ladinian","Aalenian",5549.63964293751,31.435469275,108.48319057065,0,"Rhaetian","mass","Mollusca","Bivalvia","Carditida","Cardiniidae"
"2650","Cardinioides","Ladinian","Pliensbachian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Trigoniida","Trigonodidae"
"2651","Cardita","Ladinian","Hettangian",590.44846028678,2.46753773492958,5.41626496704225,0,"Rhaetian","mass","Mollusca","Bivalvia","Carditida","Carditidae"
"2652","Carditamera","Rhaetian","Rhaetian",13.5023355466752,0.111679850000002,0.0574080499999994,1,"Rhaetian","mass","Mollusca","Bivalvia","Carditida","Carditidae"
"2653","Cardium","Carnian","Pliensbachian",546.710502462246,2.16321393546392,5.36313323701031,0,"Rhaetian","mass","Mollusca","Bivalvia","Cardiida","Cardiidae"
"2654","Carinobairdia","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"2655","Cassianella","Ladinian","Rhaetian",13005.3994823344,68.34454523005,113.8038956324,1,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Cassianellidae"
"2656","Cassianopsis","Ladinian","Toarcian",24.6717316330885,0.216362459999999,0.0561094799999964,0,"Rhaetian","mass","Mollusca","Gastropoda","Neritoina","Neritopsidae"
"2657","Catella","Ladinian","Aalenian",10220.3890267163,18.6752283525303,89.6510140104545,0,"Rhaetian","mass","Mollusca","Bivalvia","Arcida","Parallelodontidae"
"2658","Cenoceras","Ladinian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Cephalopoda","Nautilida","Cenoceratidae"
"2659","Ceratodus","Ladinian","Rhaetian",777.171196178571,1.88843729771739,8.6604718005,1,"Rhaetian","mass","Chordata","Osteichthyes","Dipnomorpha","Ceratodontidae"
"2660","Cercomya","Carnian","Aalenian",119.144999434573,1.01945815,0.42254595,0,"Rhaetian","mass","Mollusca","Bivalvia","Pandorida","Laternulidae"
"2661","Ceriostella","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae"
"2662","Cerithium","Carnian","Hettangian",18.8690014522067,0.141118627468353,0.107827551012658,0,"Rhaetian","mass","Mollusca","Gastropoda","Sorbeoconcha","Cerithiidae"
"2663","Chartroniella","Carnian","Rhaetian",26.3889370240465,0.190664939999998,0.149816090000002,1,"Rhaetian","mass","Mollusca","Gastropoda","Euomphalina","Paraturbinidae"
"2664","Cheilosporites","Norian","Rhaetian",2341.34567910994,0.842318644666667,24.6425165991667,1,"Rhaetian","mass","Porifera","Demospongea","Vaceletida","Cheilosporitiidae"
"2665","Chemnitzia","Rhaetian","Rhaetian",18.8905274800669,0.169632329999999,0.0183088399999995,1,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Pyramidellidae"
"2666","Chlamys","Ladinian","Aalenian",15190.3138288656,90.7382482642,177.13873366767,0,"Rhaetian","mass","Mollusca","Bivalvia","Pectinida","Pectinidae"
"2667","Chondrocoenia","Norian","Pliensbachian",13390.4498258166,44.26111736961,125.0133607628,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Actinastreidae"
"2668","Choristoceras","Norian","Hettangian",15452.5469918151,68.7849151237,152.2028557895,0,"Rhaetian","mass","Mollusca","Cephalopoda","Ceratitida","Choristoceratidae"
"2669","Cidaris","Ladinian","Aalenian",68.5769729972111,0.433260926835445,0.504499849746835,0,"Rhaetian","mass","Echinodermata","Echinoidea","Cidaroida","Cidaridae"
"2670","Circopora","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Porifera","Demospongea","Axinellida",NA
"2671","Circulina","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Arthropoda","Ostracoda","Palaeocopida",NA
"2672","Cladiscites","Ladinian","Rhaetian",377.388699480658,2.19017698727273,3.02030933,1,"Rhaetian","mass","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae"
"2673","Clavigera","Norian","Rhaetian",2185.14849214847,19.5797044107,2.578098125,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae"
"2674","Coccophyllum","Norian","Pliensbachian",4392.53133649514,10.8631444444691,41.5959410567901,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae"
"2675","Coelostylina","Ladinian","Pliensbachian",47.0346158602344,0.378935378536585,0.214044880487803,0,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Coelostylinidae"
"2676","Coleia","Carnian","Pliensbachian",NA,NA,NA,0,"Rhaetian","mass","Arthropoda","Malacostraca","Decapoda","Coleiidae"
"2677","Colobodus","Ladinian","Rhaetian",1353.33174968081,6.03756267531915,12.2801761079574,1,"Rhaetian","mass","Chordata","Actinopteri","Perleidiformes","Colobodontidae"
"2678","Colospongia","Ladinian","Rhaetian",2809.47235802675,0.053481045671642,30.2099066435821,1,"Rhaetian","mass","Porifera","Demospongea","Agelasida","Colospongiidae"
"2679","Conactaeon","Norian","Sinemurian",60.8374504421617,0.476770689892473,0.308527222580644,0,"Rhaetian","mass","Mollusca","Gastropoda","Architectibranchia","Cylindrobullinidae"
"2680","Conchodon","Norian","Rhaetian",944.911340658513,4.3162457774,9.0158163264,1,"Rhaetian","mass","Mollusca","Bivalvia","Megalodontida","Megalodontidae"
"2681","Consobrinella","Rhaetian","Pliensbachian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Gastropoda","Architectibranchia","Tubiferidae"
"2682","Corbula","Rhaetian","Aalenian",48.1867157227389,0.119784039999999,0.49388272,0,"Rhaetian","mass","Mollusca","Bivalvia","Pholadida","Corbulidae"
"2683","Cornutobairdia","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"2684","Coryphyllia","Ladinian","Pliensbachian",83.0426252231928,0.245428200000006,0.835835890000006,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae"
"2685","Costatoria","Ladinian","Rhaetian",9484.35830148901,5.27253755792473,85.9373467348387,1,"Rhaetian","mass","Mollusca","Bivalvia","Trigoniida","Myophoriidae"
"2686","Costirhynchia","Carnian","Aalenian",143.782917618384,1.27840369,0.261714900000001,0,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Rhynchonellida","Tetrarhynchiidae"
"2687","Crania","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Brachiopoda","Craniata","Craniida","Craniidae"
"2688","Crassistella","Norian","Rhaetian",9048.79671272486,16.7500734099697,89.875554935,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae"
"2689","Crenilepis","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Chordata","Osteichthyes",NA,NA
"2690","Cryptaulax","Ladinian","Aalenian",76.4686129332786,0.64649597,0.255284260000003,0,"Rhaetian","mass","Mollusca","Gastropoda","Sorbeoconcha","Cryptaulacidae"
"2691","Cryptocoelia","Ladinian","Rhaetian",3032.52358443686,0.0198995380487811,32.5940633195122,1,"Rhaetian","mass","Porifera","Demospongea","Agelasida","Cryptocoeliidae"
"2692","Ctenostreon","Rhaetian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Pectinida","Limidae"
"2693","Cuifastraea","Norian","Pliensbachian",6984.24284269508,10.3416047388235,70.3284812368235,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Cuifastraeidae"
"2694","Cuifia","Carnian","Rhaetian",1561.55579566838,0.744394158636364,16.2029518593182,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae"
"2695","Curionia","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Cardiida","Neoleptonidae"
"2696","Curtoseris","Norian","Rhaetian",27.8837337197459,0.0617525600000022,0.287669720000004,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Curtoseriidae"
"2697","Cyathocoenia","Ladinian","Hettangian",10238.2770616714,32.799736891,90.44260748,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Pinacophyllidae"
"2698","Cyathophyllum","Rhaetian","Rhaetian",35.9441157056046,0.280733994390246,0.186390987317074,1,"Rhaetian","mass","Cnidaria","Anthozoa","Stauriida","Cyathophyllidae"
"2699","Cycliphyllia","Norian","Rhaetian",87.269671957233,0.761310591139242,0.245376928987341,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Cyclophylliidae"
"2700","Cycloceltites","Norian","Rhaetian",2434.86241623011,20.123993923,8.97865211999999,1,"Rhaetian","mass","Mollusca","Cephalopoda","Ceratitida","Cycloceltitidae"
"2701","Cylindrobullina","Carnian","Aalenian",132.192805952319,1.17490704,0.245638489,0,"Rhaetian","mass","Mollusca","Gastropoda","Architectibranchia","Cylindrobullinidae"
"2702","Cypricardia","Rhaetian","Hettangian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Veneroidei","Trapezidae"
"2703","Cypridodella","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Chordata","Conodonta",NA,NA
"2704","Cyrtina","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Spiriferinida","Cyrtinidae"
"2705","Cytherella","Carnian","Aalenian",3108.86720068706,1.99548995,32.95058948,0,"Rhaetian","mass","Arthropoda","Ostracoda","Platycopida","Cytherellidae"
"2706","Cytherelloidea","Rhaetian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Arthropoda","Ostracoda","Platycopida","Cytherellidae"
"2707","Dacromya","Ladinian","Toarcian",5553.18083648446,49.56465082,23.466932187,0,"Rhaetian","mass","Mollusca","Bivalvia","Nuculanida","Nuculanidae"
"2708","Dapedium","Norian","Aalenian",212.107619970013,1.39963274,1.604472896,0,"Rhaetian","mass","Chordata","Actinopteri",NA,"Dapediidae"
"2709","Diademopsis","Norian","Aalenian",1291.50553923589,5.6928475,12.478697751,0,"Rhaetian","mass","Echinodermata","Echinoidea","Pedinoida","Pedinidae"
"2710","Dianucula","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Nuculanida","Malletiidae"
"2711","Diastopora","Rhaetian","Hettangian",NA,NA,NA,0,"Rhaetian","mass","Bryozoa","Stenolaemata","Cyclostomata","Diastoporidae"
"2712","Dicerobairdia","Carnian","Rhaetian",3020.74828824993,1.49229143,31.95187856,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"2713","Discohelix","Rhaetian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Discohelicidae"
"2714","Disjectopora","Carnian","Rhaetian",5192.72450856761,35.0724004230508,32.5236487637288,1,"Rhaetian","mass","Porifera","NO_CLASS_SPECIFIED",NA,"Disjectoporidae"
"2715","Distichomeandra","Carnian","Pliensbachian",4944.01080743447,17.7286654450633,43.4018555605063,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae"
"2716","Distichophyllia","Carnian","Rhaetian",9711.54873507129,39.59614768977,89.9136935932,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae"
"2717","Ditremaria","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Trochotomidae"
"2718","Dollopterus","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Chordata","Actinopteri","Perleidiformes",NA
"2719","Donax","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Cardiida","Donacidae"
"2720","Dyscritella","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Bryozoa","Stenolaemata","Trepostomida","Dyscritellidae"
"2721","Elegantinia","Ladinian","Rhaetian",1407.14318568171,5.87837682893617,14.4511400512021,1,"Rhaetian","mass","Mollusca","Bivalvia","Trigoniida","Myophoriidae"
"2722","Elysastraea","Ladinian","Pliensbachian",2045.62248309737,10.461966363,15.18483935,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae"
"2723","Entolium","Ladinian","Aalenian",8858.47735360084,12.2632830787654,97.0483765119753,0,"Rhaetian","mass","Mollusca","Bivalvia","Pectinida",NA
"2724","Eocomoseris","Carnian","Sinemurian",10369.9091172779,36.553066619881,91.7947490579762,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Microsolenidae"
"2725","Eoheteropora","Norian","Rhaetian",0.892022063749983,0.00142920226414751,0.014405341509434,1,"Rhaetian","mass","Bryozoa","Stenolaemata","Cyclostomata",NA
"2726","Eopecten","Ladinian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Pectinida","Pectinidae"
"2727","Eopsiloceras","Norian","Hettangian",6947.07196013609,33.9321889889655,54.4125730189655,0,"Rhaetian","mass","Mollusca","Cephalopoda","Phylloceratida","Ussuritidae"
"2728","Eosion","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Veneroidei","Neomiodontidae"
"2729","Epigondolella","Ladinian","Rhaetian",8461.32988154687,48.0188011446,74.8534251827,1,"Rhaetian","mass","Chordata","Conodonta","Ozarkodinida","Gondolellidae"
"2730","Erugonia","Norian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Trigoniida","Myophoriidae"
"2731","Euconactaeon","Rhaetian","Rhaetian",57.8531561311645,0.430133510000001,0.31139374,1,"Rhaetian","mass","Mollusca","Gastropoda","Architectibranchia","Cylindrobullinidae"
"2732","Eucycloscala","Ladinian","Aalenian",24.6717316330885,0.216362459999999,0.0561094799999964,0,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Eucyclidae"
"2733","Eucyclus","Carnian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Eucyclidae"
"2734","Eudea","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Porifera","Calcarea","Stellispongiida","Stellispongiidae"
"2735","Euisculites","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Cephalopoda","Ceratitida","Tropitidae"
"2736","Eumorphotis","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Pectinida","Heteropectinidae"
"2737","Euthystylus","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Gastropoda","Murchisoniina","Spirostylidae"
"2738","Euxinella","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae"
"2739","Fissirhynchia","Carnian","Rhaetian",12787.9380522869,104.4698019798,129.1613415773,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae"
"2740","Gablonzeria","Ladinian","Rhaetian",12506.0220994695,47.2433823888,193.7304893868,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Gablonzeriidae"
"2741","Germanonautilus","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Cephalopoda","Nautilida","Tainoceratidae"
"2742","Gervillaria","Ladinian","Toarcian",4158.77483434915,17.78196452108,37.1881556082,0,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Bakevelliidae"
"2743","Gervillella","Norian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Bakevelliidae"
"2744","Gervillia","Ladinian","Toarcian",4186.8504977417,24.5845295934,32.52813982256,0,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Bakevelliidae"
"2745","Gigantostylis","Rhaetian","Rhaetian",21.8367739627979,0.00350018999999691,0.232152539999998,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Gigantostyliidae"
"2746","Gladigondolella","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Chordata","Conodonta",NA,NA
"2747","Glossus","Carnian","Hettangian",21.5126729286392,0.19129212,0.0381099499999991,0,"Rhaetian","mass","Mollusca","Bivalvia","Veneroidei","Glossidae"
"2748","Gonionautilus","Norian","Rhaetian",2.88149578183965,0.00354588000000433,0.0303693899999971,1,"Rhaetian","mass","Mollusca","Cephalopoda","Nautilida","Gonionautilidae"
"2749","Gosaukammerella","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Brachiopoda","Strophomenata","Strophomenida","Strophomenidae"
"2750","Grammatodon","Ladinian","Aalenian",1554.88455475731,4.09848090000001,16.320117855,0,"Rhaetian","mass","Mollusca","Bivalvia","Arcida","Parallelodontidae"
"2751","Gruenewaldia","Ladinian","Rhaetian",4387.69787501696,33.9312354716458,21.4790605554167,1,"Rhaetian","mass","Mollusca","Bivalvia","Trigoniida","Myophoriidae"
"2752","Gryphaea","Ladinian","Toarcian",8048.97462560456,67.29894158,29.2066407,0,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Gryphaeidae"
"2753","Grypoceras","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Cephalopoda","Nautilida","Grypoceratidae"
"2754","Guembelastraea","Carnian","Sinemurian",3.1414375648944,0.00785526999999986,0.0271653899999933,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Tropiastraeidae"
"2755","Guidonia","Norian","Pliensbachian",45.5342919834312,0.34433638673913,0.251092636739129,0,"Rhaetian","mass","Mollusca","Gastropoda","Murchisoniina","Trochonematidae"
"2756","Gyrodus","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Chordata","Actinopteri","Pycnodontiformes","Gyrodontidae"
"2757","Gyrolepis","Ladinian","Rhaetian",1739.8136864201,7.5800257697,16.96353395953,1,"Rhaetian","mass","Chordata","Actinopteri","Palaeonisciformes","Palaeoniscidae"
"2758","Halobia","Ladinian","Rhaetian",4765.87327940682,9.0264901,182.61107928,1,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Halobiidae"
"2759","Halorella","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Rhynchonellida","Halorellidae"
"2760","Harpax","Norian","Toarcian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Pectinida","Plicatulidae"
"2761","Healdia","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Healdiidae"
"2762","Hectoria","Norian","Rhaetian",254.196661483221,0.936653343673472,5.49793799102041,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae"
"2763","Herangirhynchia","Rhaetian","Aalenian",278.161908985736,1.92192301319149,4.58972320829788,0,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchonellidae"
"2764","Hesperocirrus","Norian","Rhaetian",40.0122067820771,0.265461836,0.248153047555555,1,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Cirridae"
"2765","Heterastraea","Norian","Pliensbachian",9374.89376625917,21.17319147,119.77256294,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Oppelismiliidae"
"2766","Heterastridium","Carnian","Rhaetian",3165.21509879813,3.709023058,28.55438787,1,"Rhaetian","mass","Cnidaria","Hydrozoa","Milleporina","Heterastrididae"
"2767","Heterospira","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Littorinidae"
"2768","Hiatobairdia","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Bairdiidae"
"2769","Hoernesia","Ladinian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Bakevelliidae"
"2770","Homomya","Ladinian","Aalenian",4151.34469855327,31.05294989399,22.1975810494,0,"Rhaetian","mass","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae"
"2771","Hybodus","Ladinian","Toarcian",1264.50328312389,7.1044715192,11.58119219184,0,"Rhaetian","mass","Chordata","Chondrichthyes","Hybodontiformes","Hybodontidae"
"2772","Hypodiadema","Rhaetian","Toarcian",NA,NA,NA,0,"Rhaetian","mass","Echinodermata","Echinoidea",NA,"Pseudodiadematidae"
"2773","Ichthyosaurus","Norian","Aalenian",944.811705064709,4.86787409244445,8.36724484875556,0,"Rhaetian","mass","Chordata","Reptilia","Ichthyosauria","Ichthyosauridae"
"2774","Indopecten","Carnian","Rhaetian",1956.80721399865,17.5227536159895,1.83874493547368,1,"Rhaetian","mass","Mollusca","Bivalvia","Pectinida","Pectinidae"
"2775","Inoceramus","Norian","Aalenian",11686.3348683351,15.38198677,121.48032565,0,"Rhaetian","mass","Mollusca","Bivalvia","Myalinida","Inoceramidae"
"2776","Isastrea","Carnian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae"
"2777","Isoarca","Norian","Pliensbachian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Nuculanida","Isoarcidae"
"2778","Isocrinus","Ladinian","Toarcian",11216.3022186201,49.37866493,91.86477612,0,"Rhaetian","mass","Echinodermata","Crinoidea","Isocrinida","Isocrinidae"
"2779","Isocyprina","Norian","Aalenian",3887.43699156496,10.4374315648,40.89714237551,0,"Rhaetian","mass","Mollusca","Bivalvia","Veneroidei","Arcticidae"
"2780","Isognomon","Norian","Toarcian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Bivalvia","Ostreida","Malleidae"
"2781","Jerea","Rhaetian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Porifera","Demospongea","Tetralithistida","Siphoniidae"
"2782","Judahella","Ladinian","Rhaetian",3108.86720068706,1.99548995,32.95058948,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Cytheruridae"
"2783","Jurassiphorus","Norian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Gastropoda",NA,NA
"2784","Kalentera","Rhaetian","Pliensbachian",1603.35338084602,8.9531283726087,25.4380000126087,0,"Rhaetian","mass","Mollusca","Bivalvia","Cardiida","Kalenteridae"
"2785","Katosira","Ladinian","Aalenian",NA,NA,NA,0,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Settsassiidae"
"2786","Kerocythere","Carnian","Rhaetian",3108.86720068706,1.99548995,32.95058948,1,"Rhaetian","mass","Arthropoda","Ostracoda","Podocopida","Cytheruridae"
"2787","Kittliconcha","Carnian","Rhaetian",57.8531561311645,0.430133510000001,0.31139374,1,"Rhaetian","mass","Mollusca","Gastropoda",NA,"Settsassiidae"
"2788","Kittlistylus","Carnian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Mollusca","Gastropoda","Sorbeoconcha","Procerithiidae"
"2789","Kolymithyris","Carnian","Rhaetian",1294.60934986662,4.75684446,29.891096,1,"Rhaetian","mass","Brachiopoda","Rhynchonellata","Terebratulida","Zeilleriidae"
"2790","Kompsasteria","Norian","Rhaetian",NA,NA,NA,1,"Rhaetian","mass","Cnidaria","Anthozoa","Scleractinia","Cyclophylliidae"
